sale_id,sale_type,sales_channel,product_name,product_category,product_brand,customer_name,customer_email,customer_country,customer_city,customer_gender,customer_segment,quantity,unit_price,cost_price,discount,store_location,store_region,store_manager,sale_date,order_timestamp,delivery_date,order_status
6575,,STORE,HEADPHONES,AUDIO,Bose,,nora.phillips81@outlook.com,CHINA,Beijing,FEMALE,REGULAR,2,397.0,258.59,0.0,ENGLAND,SOUTH,Oliver Reed,2016-01-30,2016-01-30 10:26:59,2016-02-03,COMPLETED
2065,IN-STORE,STORE,SCOOTER,MOBILITY,Xiaomi,Ananya Phillips,ananya.phillips94@gmail.com, india ,Delhi,FEMALE,REGULAR,3,681.0,410.13,0.0,USA,WEST,Linda Parker,2015-11-03,2015-11-03 15:28:46,2015-11-04,COMPLETED
14531,IN-STORE,STORE,TV,ELECTRONICS,Sony,Amelia Muller,amelia.muller48@gmail.com, england ,Manchester,FEMALE,REGULAR,1,1387.0,1063.32,0.0,CANADA,CENTRAL,Noah Bennett,03/08/2017,2017-03-08 13:52:46,2017-03-08,COMPLETED
9485,IN-STORE,STORE,IPHONE,MOBILE,Apple,James King,james.king32@yahoo.com, mexico ,Guadalajara,FEMALE,PREMIUM,1,916.0,713.97,0.0,CHINA,SOUTH,Li Chen,2015-05-05,2015-05-05 10:21:37,2015-05-12,COMPLETED
9142,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Apple,Sarah White,sarah.white83@outlook.com, usa ,San Jose,FEMALE,REGULAR,2,84.0,55.45,0.0,USA,EAST,Linda Parker,2016-11-08,2016-11-08 20:07:22,2016-11-10,COMPLETED
9741,ON-LINE,MOBILE_APP,TV,ELECTRONICS,Samsung,Sophia Martin,sophia.martin74@gmail.com, usa ,New York,MALE,STUDENT,1,1572.0,992.96,0.0,USA,WEST,Linda Parker,2015-05-21,2015-05-21 08:09:51,2015-05-23,COMPLETED
12795,IN-STORE,STORE,IPHONE,MOBILE,Apple,Harper Collins,harper.collins41@outlook.com, germany ,Berlin,FEMALE,STUDENT,1,1456.0,1132.56,0.0,USA,EAST,Linda Parker,2015-11-29,2015-11-29 13:08:59,2015-12-04,COMPLETED
2544,IN-STORE,STORE,IPAD,TABLET,Apple,Lucas Garcia,lucas.garcia92@yahoo.com, china ,Shanghai,FEMALE,REGULAR,2,469.0,353.83,187.6,CANADA,CENTRAL,Emily Chen,2016-03-07,2016-03-07 12:10:48,2016-03-10,COMPLETED
11193,ON-LINE,MOBILE_APP,IPAD,TABLET,Apple,Oliver White,oliver.white68@gmail.com, germany ,Munich,MALE,REGULAR,1,1073.0,646.25,0.0,USA,WEST,Jay Smith,01/09/2016,2016-01-09 09:28:51,2016-01-13,COMPLETED
7992,IN-STORE,STORE,BIKE,MOBILITY,Cannondale,Karl Adams,karl.adams64@outlook.com, france ,Lyon,FEMALE,REGULAR,1,500.0,337.57,100.0,ENGLAND,SOUTH,Oliver Reed,05/25/2017,2017-05-25 13:24:43,2017-05-28,COMPLETED
4669,ON-LINE,WEB,IPHONE,MOBILE,Apple,Hans Zhang,hans.zhang49@gmail.com, germany ,Berlin,MALE,REGULAR,2,1400.0,950.37,0.0,CHINA,SOUTH,Wei Zhang,2016-05-08,2016-05-08 11:11:24,2016-05-10,COMPLETED
11693,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Grace Walker,grace.walker48@gmail.com, usa ,Chicago,FEMALE,PREMIUM,3,1289.0,817.53,386.7,USA,WEST,Linda Parker,12/12/2015,2015-12-12 21:39:39,2015-12-19,COMPLETED
1804,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,Daniel Smith,daniel.smith48@yahoo.com, england ,London,FEMALE,REGULAR,2,2454.0,1730.86,0.0,USA,WEST,Jay Smith,09/18/2015,2015-09-18 08:14:04,2015-09-18,COMPLETED
9053,ON-LINE,WEB,EBIKE,MOBILITY,Trek,Emma Adams,emma.adams35@gmail.com, usa ,San Jose,MALE,REGULAR,1,2655.0,1936.71,132.75,USA,EAST,Jay Smith,10/04/2017,2017-10-04 14:45:08,2017-10-12,COMPLETED
15582,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Oliver Anderson,oliver.anderson60@yahoo.com, usa ,San Jose,FEMALE,PREMIUM,2,2112.0,1474.32,0.0,CHINA,SOUTH,Wei Zhang,11/28/2016,2016-11-28 16:45:36,2016-12-03,COMPLETED
11197,ON-LINE,WEB,HELMET,ACCESSORY,Specialized,Matthew Anderson,matthew.anderson17@gmail.com, germany ,Berlin,FEMALE,REGULAR,2,143.0,110.27,14.3,USA,EAST,Jay Smith,2016-03-07,2016-03-07 20:27:12,2016-03-15,COMPLETED
2313,ON-LINE,WEB,SCOOTER,MOBILITY,Razor,Harper Mitchell,harper.mitchell99@icloud.com, canada ,Toronto,FEMALE,REGULAR,1,417.0,280.58,62.55,CHINA,SOUTH,Wei Zhang,07/25/2017,2017-07-25 19:40:26,2017-08-01,RETURNED
5196,ON-LINE,WEB,TV,ELECTRONICS,Sony,George Taylor,george.taylor81@icloud.com, china ,Shenzhen,FEMALE,REGULAR,1,604.0,383.94,0.0,ENGLAND,SOUTH,Oliver Reed,03/14/2016,2016-03-14 18:25:16,2016-03-16,COMPLETED
15233,ON-LINE,MOBILE_APP,EBIKE,MOBILITY,Specialized,Karl Hall,karl.hall17@icloud.com, england ,Manchester,FEMALE,REGULAR,1,1617.0,1247.85,0.0,CHINA,SOUTH,Li Chen,2017-11-27,2017-11-27 08:07:34,2017-12-02,COMPLETED
12424,ON-LINE,WEB,COMPUTER,COMPUTERS,Lenovo,Amir Perez,amir.perez69@outlook.com, england ,Manchester,FEMALE,REGULAR,1,874.0,675.38,0.0,CHINA,SOUTH,Li Chen,09/25/2017,2017-09-25 12:21:14,2017-09-28,COMPLETED
12702,ON-LINE,MOBILE_APP,COMPUTER,COMPUTERS,HP,Miguel Weber,miguel.weber46@yahoo.com, canada ,Toronto,MALE,PREMIUM,1,1330.0,867.32,0.0,CHINA,EAST,Wei Zhang,11/28/2017,2017-11-28 15:43:14,2017-12-03,COMPLETED
8330,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Daniela Muller,daniela.muller40@proton.me, india ,Mumbai,MALE,PREMIUM,3,2612.0,1626.6,0.0,CANADA,CENTRAL,Noah Bennett,2017-03-31,2017-03-31 14:31:06,2017-04-04,COMPLETED
2825,IN-STORE,STORE,EBIKE,MOBILITY,Trek,Giulia Jackson,giulia.jackson25@proton.me, england ,Manchester,FEMALE,PREMIUM,1,1959.0,1551.79,0.0,CANADA,WEST,Emily Chen,10/04/2015,2015-10-04 11:02:13,2015-10-10,COMPLETED
6742,ON-LINE,WEB,IPAD,TABLET,Apple,Sophia Martin,sophia.martin74@gmail.com, usa ,New York,MALE,STUDENT,3,487.0,361.65,0.0,USA,EAST,Jay Smith,11/16/2016,2016-11-16 20:32:22,2016-11-25,COMPLETED
6574,ON-LINE,MOBILE_APP,MACBOOK,COMPUTERS,Apple,Anna Parker,anna.parker48@yahoo.com, usa ,Chicago,MALE,REGULAR,1,1691.0,1302.69,0.0,ENGLAND,NORTH,Grace Turner,2016-09-24,2016-09-24 10:40:08,2016-09-29,COMPLETED
14210,ON-LINE,WEB,HEADPHONES,AUDIO,Sony,Liam Moore,liam.moore32@yahoo.com, mexico ,Mexico City,FEMALE,REGULAR,3,335.0,238.21,0.0,CHINA,EAST,Wei Zhang,2015-07-23,2015-07-23 08:52:39,2015-07-29,COMPLETED
11705,ON-LINE,WEB,IPAD,TABLET,Apple,Charlotte Ferrari,charlotte.ferrari6@gmail.com, germany ,Munich,MALE,REGULAR,1,606.0,418.93,0.0,CANADA,CENTRAL,Noah Bennett,2015-03-14,2015-03-14 12:14:59,2015-03-16,COMPLETED
2632,ON-LINE,MOBILE_APP,IPAD,TABLET,Apple,Logan Fischer,logan.fischer94@yahoo.com, germany ,Hamburg,FEMALE,REGULAR,1,760.0,468.45,0.0,ENGLAND,SOUTH,Oliver Reed,08/24/2017,2017-08-24 16:47:25,2017-08-30,COMPLETED
13152,IN-STORE,STORE,EBIKE,MOBILITY,Giant,Liam Morris,liam.morris62@icloud.com, usa ,San Jose,FEMALE,REGULAR,2,1967.0,1204.95,786.8,ENGLAND,NORTH,Oliver Reed,02/11/2015,2015-02-11 11:42:51,2015-02-13,COMPLETED
15546,ON-LINE,WEB,IPAD,TABLET,Apple,Charlotte Ferrari,charlotte.ferrari6@gmail.com, germany ,Munich,MALE,REGULAR,1,418.0,333.76,0.0,ENGLAND,NORTH,Grace Turner,2017-10-04,2017-10-04 10:29:50,2017-10-13,COMPLETED
11643,ON-LINE,WEB,IPHONE,MOBILE,Apple,Ananya Perez,ananya.perez50@outlook.com, usa ,Chicago,FEMALE,PREMIUM,1,1029.0,692.19,154.35,CHINA,SOUTH,Wei Zhang,10/23/2017,2017-10-23 20:17:39,2017-10-25,COMPLETED
9662,ON-LINE,WEB,IPAD,TABLET,Apple,Jacob Scott,jacob.scott24@gmail.com, usa ,Chicago,FEMALE,REGULAR,3,934.0,675.15,140.1,CANADA,CENTRAL,Noah Bennett,06/13/2017,2017-06-13 17:51:28,2017-06-21,COMPLETED
1718,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Victoria Zhang,victoria.zhang38@gmail.com, canada ,Toronto,FEMALE,REGULAR,1,2886.0,1962.09,577.2,CHINA,EAST,Wei Zhang,2017-08-17,2017-08-17 18:05:11,2017-08-21,COMPLETED
9766,ON-LINE,WEB,IPHONE,MOBILE,Apple,Sophia Wright,sophia.wright90@gmail.com, italy ,Milan,MALE,REGULAR,1,1355.0,815.12,0.0,ENGLAND,NORTH,Grace Turner,10/09/2015,2015-10-09 12:05:38,2015-10-18,COMPLETED
8734,IN-STORE,STORE,IPHONE,MOBILE,Apple,Hans Martin,hans.martin76@yahoo.com, canada ,Vancouver,FEMALE,STUDENT,2,1178.0,743.48,117.8,ENGLAND,SOUTH,Grace Turner,2015-10-29,2015-10-29 13:31:46,2015-10-31,COMPLETED
2867,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,Li Mitchell,li.mitchell58@gmail.com, england ,Manchester,FEMALE,REGULAR,1,2632.0,1799.15,0.0,USA,WEST,Jay Smith,2016-06-11,2016-06-11 13:02:08,2016-06-20,COMPLETED
13272,ON-LINE,WEB,IPHONE,MOBILE,Apple,George Taylor,george.taylor81@icloud.com, china ,Shenzhen,FEMALE,REGULAR,2,1022.0,733.4,306.6,ENGLAND,SOUTH,Grace Turner,2016-12-30,2016-12-30 09:39:31,2017-01-08,COMPLETED
10431,ON-LINE,WEB,BIKE,MOBILITY,Cannondale,Benjamin Moore,benjamin.moore82@outlook.com, mexico ,Guadalajara,MALE,REGULAR,1,390.0,277.43,0.0,USA,EAST,Linda Parker,10/20/2015,2015-10-20 10:33:19,2015-10-24,COMPLETED
8821,IN-STORE,STORE,EBIKE,MOBILITY,Trek,Rahul Davis,rahul.davis98@proton.me, usa ,San Jose,FEMALE,REGULAR,1,3877.0,2938.48,387.7,CHINA,EAST,Wei Zhang,2017-05-26,2017-05-26 09:28:18,2017-05-28,COMPLETED
13477,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Matthew Phillips,matthew.phillips68@proton.me, germany ,Berlin,MALE,REGULAR,1,2343.0,1441.96,0.0,ENGLAND,SOUTH,Oliver Reed,2017-07-03,2017-07-03 16:29:03,2017-07-07,COMPLETED
9635,IN-STORE,STORE,COMPUTER,COMPUTERS,Dell,Hans Campbell,hans.campbell35@outlook.com, usa ,Chicago,FEMALE,REGULAR,1,1870.0,1303.33,0.0,USA,WEST,Jay Smith,2015-08-23,2015-08-23 19:19:12,2015-08-24,COMPLETED
4022,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,Henry Anderson,henry.anderson14@outlook.com, germany ,Hamburg,MALE,REGULAR,1,2093.0,1485.03,0.0,ENGLAND,NORTH,Oliver Reed,2017-04-08,2017-04-08 14:22:09,2017-04-11,COMPLETED
9264,ON-LINE,WEB,IPAD,TABLET,Apple,Sofia Wilson,sofia.wilson77@gmail.com, usa ,New York,OTHER,STUDENT,3,552.0,349.14,82.8,CANADA,CENTRAL,Emily Chen,05/18/2017,2017-05-18 17:56:41,2017-05-21,COMPLETED
4392,IN-STORE,STORE,IPHONE,MOBILE,Apple,Amit Phillips,amit.phillips25@outlook.com, italy ,Milan,FEMALE,REGULAR,3,999.0,615.39,0.0,USA,EAST,Jay Smith,2016-10-15,2016-10-15 12:09:09,2016-10-19,COMPLETED
8730,IN-STORE,STORE,BIKE,MOBILITY,Trek,Victoria Evans,victoria.evans29@yahoo.com, canada ,Toronto,FEMALE,REGULAR,2,1067.0,727.32,0.0,USA,WEST,Linda Parker,04/02/2017,2017-04-02 08:37:34,2017-04-08,COMPLETED
12677,IN-STORE,STORE,IPHONE,MOBILE,Apple,Evelyn Phillips,evelyn.phillips34@gmail.com, china ,Beijing,FEMALE,REGULAR,2,1109.0,794.39,0.0,ENGLAND,NORTH,Grace Turner,08/04/2017,2017-08-04 08:30:58,2017-08-06,COMPLETED
3112,ON-LINE,WEB,SCOOTER,MOBILITY,Segway,Carlos Williams,carlos.williams76@icloud.com, usa ,San Jose,FEMALE,STUDENT,2,330.0,215.49,0.0,USA,WEST,Linda Parker,04/18/2016,2016-04-18 08:47:37,2016-04-24,COMPLETED
12175,ON-LINE,MOBILE_APP,MACBOOK,COMPUTERS,Apple,Sara Lewis,sara.lewis76@yahoo.com, china ,Shenzhen,MALE,REGULAR,1,2446.0,1718.31,0.0,USA,WEST,Jay Smith,2017-10-08,2017-10-08 08:25:49,2017-10-13,COMPLETED
11990,ON-LINE,MOBILE_APP,IPHONE,MOBILE,Apple,Camila Singh,camila.singh44@proton.me, mexico ,Guadalajara,FEMALE,REGULAR,1,976.0,659.92,0.0,USA,WEST,Linda Parker,2015-09-14,2015-09-14 19:48:40,2015-09-17,COMPLETED
15865,ON-LINE,WEB,MACBOOK,COMPUTERS,Apple,Olivia Reed,olivia.reed38@proton.me, usa ,San Jose,MALE,STUDENT,1,1416.0,1053.59,70.8,USA,WEST,Linda Parker,2015-09-15,2015-09-15 17:45:28,2015-09-17,COMPLETED
6816,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Apple,Francesca Collins,francesca.collins40@icloud.com, china ,Shanghai,OTHER,REGULAR,3,274.0,164.69,0.0,CHINA,EAST,Li Chen,2015-10-09,2015-10-09 19:13:37,2015-10-09,COMPLETED
8152,ON-LINE,WEB,WATCH,WEARABLE,Apple,Ava Fischer,ava.fischer31@outlook.com, china ,Shenzhen,FEMALE,REGULAR,5,659.0,514.74,164.75,USA,WEST,Linda Parker,12/04/2016,2016-12-04 20:55:15,2016-12-04,COMPLETED
15356,IN-STORE,STORE,IPHONE,MOBILE,Apple,Camila Lewis,camila.lewis51@yahoo.com, canada ,Vancouver,MALE,REGULAR,1,840.0,605.75,0.0,CANADA,WEST,Noah Bennett,2015-08-28,2015-08-28 10:30:28,2015-09-03,COMPLETED
2706,ON-LINE,WEB,IPHONE,MOBILE,Apple,Michael White,michael.white41@icloud.com, germany ,Hamburg,MALE,PREMIUM,1,1400.0,1094.05,70.0,USA,WEST,Jay Smith,2015-03-07,2015-03-07 18:20:17,2015-03-15,COMPLETED
7547,ON-LINE,WEB,COMPUTER,COMPUTERS,Dell,Matthew Phillips,matthew.phillips68@proton.me, germany ,Berlin,MALE,REGULAR,2,1331.0,1010.05,0.0,ENGLAND,NORTH,Grace Turner,10/26/2017,2017-10-26 11:49:01,2017-10-27,COMPLETED
13779,ON-LINE,WEB,TV,ELECTRONICS,LG,Karl Zhang,karl.zhang35@outlook.com, england ,London,MALE,REGULAR,1,1496.0,987.62,0.0,USA,EAST,Jay Smith,04/24/2015,2015-04-24 21:48:59,2015-05-03,COMPLETED
1475,ON-LINE,WEB,COMPUTER,COMPUTERS,HP,Karl Zhang,karl.zhang35@outlook.com, england ,London,MALE,REGULAR,2,942.0,682.06,0.0,CHINA,SOUTH,Wei Zhang,2015-12-20,2015-12-20 11:55:44,2015-12-26,COMPLETED
4196,ON-LINE,WEB,BIKE,MOBILITY,Giant,Li Mitchell,li.mitchell58@gmail.com, england ,Manchester,FEMALE,REGULAR,1,911.0,695.33,0.0,CHINA,SOUTH,Li Chen,12/23/2016,2016-12-23 20:25:14,2016-12-29,COMPLETED
12452,ON-LINE,WEB,HEADPHONES,AUDIO,Sony,Grace Walker,grace.walker48@gmail.com, usa ,Chicago,FEMALE,PREMIUM,1,342.0,236.75,0.0,CANADA,CENTRAL,Emily Chen,2015-12-15,2015-12-15 08:42:24,2015-12-19,COMPLETED
2149,IN-STORE,STORE,IPAD,TABLET,Apple,Amir Perez,amir.perez69@outlook.com, england ,Manchester,FEMALE,REGULAR,1,1129.0,827.92,112.9,CANADA,CENTRAL,Emily Chen,2017-02-02,2017-02-02 19:04:57,2017-02-05,COMPLETED
14413,ON-LINE,WEB,COMPUTER,COMPUTERS,HP,Elena Sharma,elena.sharma22@outlook.com, germany ,Munich,OTHER,REGULAR,1,904.0,572.13,90.4,USA,EAST,Linda Parker,04/01/2015,2015-04-01 14:11:03,2015-04-04,COMPLETED
4162,IN-STORE,STORE,IPHONE,MOBILE,Apple,Lucia Moreau,lucia.moreau5@yahoo.com, germany ,Munich,MALE,PREMIUM,1,1185.0,807.31,0.0,USA,WEST,Linda Parker,2016-12-24,2016-12-24 20:09:03,2016-12-26,COMPLETED
9646,ON-LINE,WEB,IPAD,TABLET,Apple,James Lewis,james.lewis45@icloud.com, italy ,Milan,MALE,STUDENT,1,978.0,651.57,195.6,CANADA,CENTRAL,Emily Chen,2016-10-17,2016-10-17 12:30:45,2016-10-17,RETURNED
1441,ON-LINE,WEB,BIKE,MOBILITY,Giant,Louis Anderson,louis.anderson81@outlook.com, canada ,Toronto,FEMALE,PREMIUM,1,400.0,304.12,60.0,CHINA,EAST,Wei Zhang,2016-10-28,2016-10-28 18:32:00,2016-10-31,COMPLETED
10909,IN-STORE,STORE,IPHONE,MOBILE,Apple,Olivia Nelson,olivia.nelson52@icloud.com, china ,Beijing,FEMALE,REGULAR,1,1325.0,1005.58,0.0,CHINA,SOUTH,Li Chen,07/16/2015,2015-07-16 12:01:30,2015-07-21,COMPLETED
11074,ON-LINE,WEB,IPHONE,MOBILE,Apple,Daniela Chen,daniela.chen94@gmail.com, germany ,Munich,OTHER,REGULAR,3,1305.0,1037.15,0.0,CHINA,SOUTH,Wei Zhang,2017-07-06,2017-07-06 10:16:44,2017-07-08,RETURNED
8445,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Bose,Lucia Miller,lucia.miller49@proton.me, germany ,Munich,MALE,PREMIUM,1,246.0,187.58,24.6,CHINA,SOUTH,Li Chen,2017-05-16,2017-05-16 19:21:33,2017-05-25,COMPLETED
15437,IN-STORE,STORE,WATCH,WEARABLE,Samsung,George Green,george.green57@proton.me, germany ,Munich,FEMALE,REGULAR,4,598.0,450.75,119.6,CHINA,SOUTH,Wei Zhang,2017-07-03,2017-07-03 18:36:34,2017-07-07,COMPLETED
4595,ON-LINE,WEB,HELMET,ACCESSORY,Bell,Grace Harris,grace.harris72@yahoo.com, usa ,San Jose,FEMALE,REGULAR,2,192.0,127.87,0.0,USA,EAST,Jay Smith,08/27/2017,2017-08-27 13:07:53,2017-08-28,COMPLETED
15632,ON-LINE,MOBILE_APP,HEADPHONES,AUDIO,Sony,Joseph Turner,joseph.turner86@yahoo.com, germany ,Berlin,FEMALE,REGULAR,2,135.0,85.05,13.5,CHINA,SOUTH,Li Chen,11/26/2016,2016-11-26 18:00:49,2016-12-04,COMPLETED
13555,ON-LINE,MOBILE_APP,IPAD,TABLET,Apple,Levi Reed,levi.reed6@proton.me, germany ,Munich,MALE,REGULAR,1,416.0,320.93,0.0,CHINA,EAST,Li Chen,2017-03-27,2017-03-27 17:05:37,2017-04-05,COMPLETED
1623,ON-LINE,WEB,TV,ELECTRONICS,Sony,Ella Sanchez,ella.sanchez31@gmail.com, canada ,Toronto,MALE,REGULAR,2,1218.0,885.37,121.8,ENGLAND,SOUTH,Oliver Reed,06/09/2016,2016-06-09 10:59:10,2016-06-14,COMPLETED
7724,ON-LINE,WEB,EBIKE,MOBILITY,Giant,Amir Perez,amir.perez69@outlook.com, england ,Manchester,FEMALE,REGULAR,1,1146.0,744.11,229.2,USA,EAST,Jay Smith,2016-08-04,2016-08-04 16:10:23,2016-08-04,COMPLETED
4202,IN-STORE,STORE,SCOOTER,MOBILITY,Segway,Sophie Jones,sophie.jones27@outlook.com, china ,Beijing,MALE,REGULAR,1,434.0,340.59,0.0,CANADA,CENTRAL,Emily Chen,2015-08-11,2015-08-11 16:05:34,2015-08-17,COMPLETED
7246,IN-STORE,STORE,HEADPHONES,AUDIO,Sony,Francesca Collins,francesca.collins40@icloud.com, china ,Shanghai,OTHER,REGULAR,3,339.0,270.57,50.85,USA,EAST,Jay Smith,2017-05-23,2017-05-23 21:44:52,2017-05-27,COMPLETED
12366,IN-STORE,STORE,MACBOOK,COMPUTERS,Apple,Karl Zhang,karl.zhang35@outlook.com, england ,London,MALE,REGULAR,3,1748.0,1173.05,262.2,USA,WEST,Jay Smith,2016-04-27,2016-04-27 10:15:47,2016-05-01,COMPLETED
3269,ON-LINE,WEB,HEADPHONES,AUDIO,Apple,Levi Campbell,levi.campbell23@icloud.com, england ,Manchester,OTHER,PREMIUM,5,243.0,174.93,0.0,USA,EAST,Jay Smith,12/20/2016,2016-12-20 18:04:59,2016-12-24,COMPLETED
7582,ON-LINE,WEB,HEADPHONES,AUDIO,Bose,Aria Garcia,aria.garcia7@proton.me, india ,Mumbai,FEMALE,REGULAR,3,282.0,194.35,0.0,CHINA,EAST,Wei Zhang,2016-05-16,2016-05-16 16:05:19,2016-05-20,COMPLETED
3075,ON-LINE,WEB,TV,ELECTRONICS,LG,Daniel Wang,daniel.wang39@gmail.com, usa ,San Jose,MALE,REGULAR,2,937.0,606.83,281.1,USA,WEST,Linda Parker,07/27/2015,2015-07-27 20:29:15,2015-07-30,COMPLETED
4018,ON-LINE,MOBILE_APP,TV,ELECTRONICS,Samsung,Abigail Moreau,abigail.moreau33@gmail.com, usa ,Chicago,FEMALE,STUDENT,1,540.0,382.78,0.0,CHINA,EAST,Wei Zhang,2015-04-27,2015-04-27 12:46:09,2015-04-27,COMPLETED
8835,IN-STORE,STORE,HELMET,ACCESSORY,Specialized,Sofia Wilson,sofia.wilson77@gmail.com, usa ,New York,OTHER,STUDENT,2,70.0,47.78,0.0,USA,WEST,Jay Smith,07/18/2016,2016-07-18 18:14:36,2016-07-26,COMPLETED
6083,IN-STORE,STORE, tv ,ELECTRONICS,Samsung,Harper Rogers,harper.rogers3@proton.me,GERMANY,Berlin,FEMALE,REGULAR,1,1658.0,1325.66,0.0,USA,WEST,Jay Smith,2015-08-14,2015-08-14 08:33:33,2015-08-21,COMPLETED
8146,IN-STORE,STORE, bike ,MOBILITY,Giant,Hans Martin,hans.martin76@yahoo.com,CANADA,Vancouver,FEMALE,STUDENT,1,1053.0,827.2,157.95,CANADA,WEST,Emily Chen,02/09/2017,2017-02-09 15:47:46,2017-02-18,COMPLETED
6819,ON-LINE,WEB, ebike ,MOBILITY,Giant,Sara Sharma,sara.sharma17@gmail.com,CHINA,Shanghai,FEMALE,REGULAR,1,2251.0,1744.43,112.55,USA,EAST,Jay Smith,2016-08-17,2016-08-17 12:26:25,2016-08-23,COMPLETED
12441,ON-LINE,WEB, scooter ,MOBILITY,Razor,Charlotte Moore,charlotte.moore24@outlook.com,USA,San Jose,MALE,STUDENT,3,203.0,122.68,0.0,CHINA,SOUTH,Wei Zhang,03/05/2015,2015-03-05 21:04:05,2015-03-08,COMPLETED
3154,ON-LINE,WEB, bike ,MOBILITY,Cannondale,Charlotte Taylor,charlotte.taylor10@icloud.com,CANADA,Toronto,FEMALE,REGULAR,1,672.0,508.77,0.0,USA,WEST,Jay Smith,2017-06-15,2017-06-15 19:18:54,2017-06-20,COMPLETED
13147,IN-STORE,STORE, watch ,WEARABLE,Garmin,Matthew Phillips,matthew.phillips68@proton.me,GERMANY,Berlin,MALE,REGULAR,3,591.0,428.79,177.3,CANADA,CENTRAL,Emily Chen,08/28/2017,2017-08-28 20:34:06,2017-08-28,COMPLETED
307,IN-STORE,STORE, ipad ,TABLET,Apple,Mason Carter,mason.carter81@icloud.com,USA,New York,MALE,REGULAR,1,588.0,387.95,58.8,CANADA,CENTRAL,Noah Bennett,06/22/2017,2017-06-22 16:17:21,2017-06-29,COMPLETED
15438,ON-LINE,WEB, ipad ,TABLET,Apple,James King,james.king32@yahoo.com,MEXICO,Guadalajara,FEMALE,PREMIUM,1,797.0,537.7,0.0,CHINA,SOUTH,Wei Zhang,2017-12-22,2017-12-22 09:14:32,2017-12-28,COMPLETED
13104,ON-LINE,WEB, bike ,MOBILITY,Giant,Mason Carter,mason.carter81@icloud.com,USA,New York,MALE,REGULAR,1,713.0,545.73,0.0,ENGLAND,NORTH,Oliver Reed,2016-12-25,2016-12-25 14:21:34,2016-12-26,COMPLETED
805,ON-LINE,WEB, iphone ,MOBILE,Apple,Francesca Bernard,francesca.bernard3@outlook.com,CANADA,Vancouver,FEMALE,REGULAR,1,1286.0,786.18,0.0,CHINA,EAST,Li Chen,2015-06-21,2015-06-21 19:28:44,2015-06-28,COMPLETED
3772,IN-STORE,STORE, watch ,WEARABLE,Garmin,Daniela Roberts,daniela.roberts90@outlook.com,ENGLAND,Manchester,OTHER,REGULAR,1,429.0,332.85,21.45,CHINA,EAST,Wei Zhang,03/20/2015,2015-03-20 12:03:28,2015-03-23,COMPLETED
11746,IN-STORE,STORE, bike ,MOBILITY,Giant,Mia Roberts,mia.roberts66@proton.me,GERMANY,Berlin,FEMALE,REGULAR,1,608.0,434.34,0.0,ENGLAND,SOUTH,Oliver Reed,2016-04-26,2016-04-26 16:38:03,2016-05-03,COMPLETED
12962,IN-STORE,STORE, helmet ,ACCESSORY,Specialized,John Stewart,john.stewart74@outlook.com,CHINA,Beijing,FEMALE,REGULAR,1,80.0,49.94,16.0,USA,EAST,Linda Parker,04/15/2016,2016-04-15 10:53:49,2016-04-20,COMPLETED
1948,ON-LINE,WEB, tv ,ELECTRONICS,Sony,Harper Perez,harper.perez56@outlook.com,ENGLAND,Manchester,FEMALE,REGULAR,1,1143.0,835.47,0.0,USA,WEST,Jay Smith,2015-11-24,2015-11-24 09:59:21,2015-12-03,COMPLETED
854,IN-STORE,STORE, helmet ,ACCESSORY,Specialized,Ava Smith,ava.smith92@icloud.com,CHINA,Beijing,FEMALE,PREMIUM,2,163.0,108.35,16.3,USA,WEST,Jay Smith,2017-12-31,2017-12-31 11:25:36,2018-01-01,COMPLETED
3555,ON-LINE,WEB, tv ,ELECTRONICS,LG,Sara Sharma,sara.sharma17@gmail.com,CHINA,Shanghai,FEMALE,REGULAR,1,1465.0,1137.77,0.0,USA,EAST,Linda Parker,2015-12-07,2015-12-07 11:26:22,2015-12-07,COMPLETED
555,IN-STORE,STORE, ipad ,TABLET,Apple,Michael Singh,michael.singh74@icloud.com,ENGLAND,Manchester,MALE,STUDENT,2,472.0,306.43,0.0,USA,WEST,Jay Smith,2016-07-23,2016-07-23 10:03:08,2016-07-30,COMPLETED
6762,IN-STORE,STORE, iphone ,MOBILE,Apple,Miguel Lewis,miguel.lewis9@proton.me,USA,New York,FEMALE,REGULAR,1,1455.0,883.96,72.75,CHINA,EAST,Li Chen,04/20/2015,2015-04-20 08:49:10,2015-04-28,COMPLETED
6210,IN-STORE,STORE, scooter ,MOBILITY,Segway,James King,james.king32@yahoo.com,MEXICO,Guadalajara,FEMALE,PREMIUM,1,502.0,398.49,0.0,USA,EAST,Jay Smith,06/17/2016,2016-06-17 12:35:22,2016-06-26,RETURNED
